obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,TO-00339/2012,https://conexaoto.com.br/2012/09/27/jornal-stylo-mostra-lideranca-de-amastha-com-42-65-lelis-tem-37-79,TO,PALMAS,1,P,1.0,,,CARLOS AMASTHA,42.65,MARCELO LELIS,37.79,LUANA RIBEIRO,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00339/2012,https://conexaoto.com.br/2012/09/27/jornal-stylo-mostra-lideranca-de-amastha-com-42-65-lelis-tem-37-79,TO,PALMAS,1,P,0.0,,,CARLOS AMASTHA,42.35,MARCELO LELIS,37.65,LUANA RIBEIRO,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00340/2012,https://www.scribd.com/document/395714852/00340-2012-INDEMNIZACION,TO,PORTO NACIONAL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00360/2012,https://conexaoto.com.br/2012/10/01/pesquisa-vope-aponta-empate-tecnico-entre-marcelo-lelis-com-42-e-amastha-com-40,TO,PALMAS,1,P,,,,MARCELO LELIS,42.0,CARLOS AMASTHA,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00806/2016,https://www.folhacapital.com.br/portal/noticias/view/1173/chapada-de-areia-dona-maria-desponta-com-53-contra-39-de-rodrigo-rocha,TO,CHAPADA DE AREIA,1,P,,,,DONA MARIA,53.0,RODRIGO ROCHA,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00832/2016,https://www.folhacapital.com.br/portal/noticias/view/1142/pium-alessandra-tem-43-contra-41-de-valdemir-em-eleicao-acirrada,TO,PIUM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00844/2018,http://primeirapagina.to/noticias/carlesse-chega-a-51-na-segunda-rodada-contra-23-de-amastha/,TO,TOCANTINS,1,G,,,,MAURO CARLESSE,51.0,CARLOS AMASTHA,23.0,MARLON REIS,8.0,CESAR SIMONI,3.0,BERNADETE APARECIDA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02030/2016,https://www.folhacapital.com.br/portal/noticias/view/809/amastha-lidera-seguido-por-raul-filho-e-claudia-lelis,TO,PALMAS,1,P,1.0,,,CARLOS AMASTHA,26.0,RAUL FILHO,23.0,CLAUDIA LÉLIS,16.0,SARGENTO ARAGÃO,7.0,ZÉ ROBERTO,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02030/2016,https://www.folhacapital.com.br/portal/noticias/view/809/amastha-lidera-seguido-por-raul-filho-e-claudia-lelis,TO,PALMAS,1,P,0.0,,,CARLOS AMASTHA,21.0,RAUL FILHO,21.0,CLAUDIA LÉLIS,12.0,SARGENTO ARAGÃO,5.0,ZÉ ROBERTO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02259/2016,https://www.folhacapital.com.br/portal/noticias/view/1101/pedro-afonso-jairo-tem-41-das-intencoes-de-voto-contra-oposicao-dividida,TO,PEDRO AFONSO,1,P,1.0,,,JAIRO MARIANO,41.0,EDUARDO,21.0,CHAGUINHA,18.0,TERRINHA,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02310/2016,http://www1.portalstylo.com.br/noticia-1481782331-paulo-antonio-segue-na-frente-com-45-33-da-preferencia-do-eleitorado-em-alvorada,TO,ALVORADA,1,P,0.0,,,PAULO ANTONIO,45.33,WACHED,35.0,IDEBRANDO,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02350/2016,http://surgiu.com.br/2016/09/26/otoniel-andrade-tem-51-das-intencoes-de-voto-em-porto-nacional/,TO,PORTO NACIONAL,1,P,1.0,,,OTONIEL ANDRADE,53.0,JOAQUIM MAIA,29.0,CAPITAO DIOGENES,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02350/2016,https://www.oparalelo13.com.br/component/k2/item/2490-otoniel-lidera-pesquisas-em-porto-nacional,TO,PORTO NACIONAL,1,P,0.0,,,OTONIEL ANDRADE,51.0,JOAQUIM MAIA,38.0,CAPITAO DIOGENES,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02681/2016,https://www.folhacapital.com.br/portal/noticias/view/1143/porto-otoniel-andrade-esta-12-pontos-na-frente-de-joaquim-maia,TO,PORTO NACIONAL,1,P,,,,OTONIEL ANDRADE,49.0,JOAQUIM MAIA,37.0,CAPITAO DIOGENES,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02807/2016,https://republicanos10.org.br/noticias/municipios/lider-nas-pesquisas-nelsinho-defende-reconstrucao-de-lagoa-da-confusao-to/,TO,LAGOA DA CONFUSÃO,1,P,0.0,,,NELSINHO,50.21,KARINA CAFÉ,29.74,MAURO GAÚCHO,4.21,WAGNO MILHOMEM,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soma 200%.,TO-02859/2018,http://www.portalstylo.com.br/noticia-1508552074-ultima-rodada-de-pesquisa-mostra-avanco-de-ataides,TO,TOCANTINS,1,S,0.0,,,ATAÍDES OLIVEIRA,25.42,VICENTINHO ALVES,19.17,EDUARDO GOMES,16.92,PAULO MORAO,12.66,CESAR HALUM,11.59,IRAJA ABREU,10.59,ANTONIO JORGE,3.5,FARLEI MAYER,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-02859/2018,http://www1.portalstylo.com.br/noticia-1508552072-pesquisa-confirma-lideranca-de-carlesse,TO,TOCANTINS,1,G,0.0,,,MAURO CARLESSE,42.8,CARLOS AMASTHA,37.05,MARLON REIS,9.0,CESAR SIMONI,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa levada pelo candidato Carlos Amastha ao Ministério Público Eleitoral e Polícia Federal para investigação sobre rigor técnico.,TO-03314/2016,https://www.jmnoticia.com.br/2016/08/15/pesquisa-vope-mostra-raul-filho-na-lideranca-com-35-das-intencoes-de-votos-amastha-aparece-com-21/,TO,PALMAS,1,P,1.0,,,RAUL FILHO,35.0,CARLOS AMASTHA,21.0,CLAUDIA LELIS,8.0,SARGENTO ARAGAO,13.0,ZÉ ROBERTO,1.0,CASSIUS ASSUNÇAO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-03827/2018,http://gazetadobico.com.br/pesquisa-mostra-queda-de-vicentinho-evolucao-de-gomes-e-crescimento-de-ataides/,TO,TOCANTINS,1,S,1.0,,,VINCENTINHO ALVES,13.75,EDUARDO GOMES,12.98,ATAIDES OLIVEIRA,12.78,IRAJA ABREU,12.09,CESAR HALUM,11.72,PAULO MORAO,10.75,FARLEI MEYER,2.17,ANTONIO JORGE,1.5,MELQUE AIRES,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-03827/2018,http://gazetadobico.com.br/pesquisa-mostra-queda-de-vicentinho-evolucao-de-gomes-e-crescimento-de-ataides/,TO,TOCANTINS,1,S,0.0,,,VINCENTINHO ALVES,12.9,EDUARDO GOMES,11.98,ATAIDES OLIVEIRA,11.66,IRAJA ABREU,11.29,CESAR HALUM,10.45,PAULO MORAO,9.23,FARLEI MEYER,1.99,ANTONIO JORGE,1.44,MELQUE AIRES,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-03827/2018,http://www.atitudeto.com.br/carlesse-navega-com-folga-e-na-disputa-ao-senado-rejeicao-podera-ser-o-fiel-da-balanca/,TO,TOCANTINS,1,G,1.0,,,MAURO CARLESSE,48.01,CARLOS AMASTHA,25.97,MARLON REIS,7.08,CESAR SIMONI,1.43,BERNADETE APARECIDA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-03827/2018,http://www.portalstylo.com.br/noticia-1508551498-carlesse-lidera-corrida-com-48-e-amastha-esta-em-segundo-lugar-seguido-por-marlon-reis,TO,TOCANTINS,1,G,0.0,,,MAURO CARLESSE,45.08,CARLOS AMASTHA,23.25,MARLON REIS,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-04492/2018,http://primeirapagina.to/noticias/mauro-carlesse-lidera-primeira-rodada-do-vope-para-eleicoes-gerais/,TO,TOCANTINS,1,G,,,,MAURO CARLESSE,45.0,CARLOS AMASTHA,20.0,MARLON REIS,9.0,CESAR SIMONI,2.0,BERNADETE APARECIDA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-04567/2016,https://www.folhacapital.com.br/portal/noticias/view/991/professora-lires-lidera-corrida-eleitoral-em-guarai-com-46,TO,GUARAÍ,1,P,1.0,,,PROFESSORA LIRES,46.0,FRANCISCO JULIO,19.0,CLAUDIO ALENCAR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa suspensa pela JE.,TO-05443/2016,http://www.atitudeto.com.br/justica-eleitoral-suspende-divulgacao-de-pesquisa-eleitoral-em-gurupi/,TO,GURUPI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-05444/2016,http://surgiu.com.br/2016/09/27/valderez-comemora-lideranca-em-terceira-rodada-de-pesquisa-divulgada-pelo-instituto-stylo%E2%80%8F/,TO,ARAGUAÍNA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-05704/2016,https://www.folhacapital.com.br/portal/noticias/view/1141/arlene-martins-e-favorita-para-vencer-as-eleicoes-em-pugmil,TO,PUGMIL,1,P,1.0,,,ARLENE MARTINS,53.0,MARIA DE JESUS,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-05807/2016,https://www.folhacapital.com.br/portal/noticias/view/1093/aira-lidera-pesquisa-com-47-contra-39-de-rennan-cerqueira,TO,PORTO ALEGRE DO TOCANTINS,1,P,1.0,,,Aira Vogel,47.0,Rennan Cerqueira,39.0,Darleno Avelino,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-05915/2016,http://surgiu.com.br/2016/09/01/1a-pesquisa-eleitoral-registrada-confirma-valderez-lidera-intencoes-de-voto-com-3016/,TO,ARAGUAÍNA,1,P,,,,VALDEREZ CASTELO BRANCO,30.16,RONALDO DIMAS,21.64,OLUNTHO NETO,12.16,PAULO ROBERTO,5.23,ELY DO PRO-VIDA,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-07118/2016,http://webcms.pima.gov/UserFiles/Servers/Server_6/File/Government/Finance%20and%20Risk%20Management/Board%20of%20Supervisors'%20Expenditures/FY%202015-2016/District%203/PCard/PCard%20D3%206-30-16.pdf,TO,PALMAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-07152/2016,https://www.jmnoticia.com.br/wp-content/uploads/2016/09/decisao.stylo_.pdf,TO,PALMAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soma 200%.,TO-07245/2018,http://primeirapagina.to/noticias/eduardo-gomes-lidera-para-o-senado-com-31-e-vicentinho-e-paulo-mourao-empatam-com-27/,TO,TOCANTINS,1,S,,,,EDUARDO GOMES,31.0,VICENTINHO ALVES,27.0,PAULO MORAO,27.0,CESAR HAUM,24.0,IRAJA ABREU,21.0,ATAIDES OLIVEIRA,21,ANTONIO JORGE,8.0,FARLEI MEYER,7.0,MELK AYRES,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-07245/2018,http://primeirapagina.to/noticias/mauro-carlesse-chega-a-53-da-preferencia-do-eleitor-e-devera-ser-reeleito-no-primeiro-turno-amastha-tem-26/,TO,TOCANTINS,1,G,,,,MAURO CARLESSE,53.0,CARLOS AMASTHA,26.0,MARLON REIS,8.0,CESAR SIMONI,4.0,BERNADETE APARECIDA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-07558/2018,http://www.portalstylo.com.br/noticia-1508551750-tocantins-tera-segundo-turno,TO,TOCANTINS,1,G,,,,MAURO CARLESSE,39.33,CARLOS AMASTHA,29.5,MARLON REIS,7.67,CESAR SIMONI,5.17,BERNADETE APARECIDA,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1º VOTO,TO-07558/2018,http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto,TO,TOCANTINS,1,S,1.0,,,VINCENTINHO ALVES,15.77,ATAIDES OLIVEIRA,13.17,EDUARDO GOMES,13.0,PAULO MOURAO,12.92,IRAJA ABREU,12.7,CESAR HALUM,8.25,ANTONIO JORGE,2.67,FARLEI MEYER,1.75,MELQUE AIRES,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2º VOTO,TO-07558/2018,http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto,TO,TOCANTINS,1,S,1.0,,,VINCENTINHO ALVES,10.67,ATAIDES OLIVEIRA,9.58,EDUARDO GOMES,9.75,PAULO MOURAO,8.25,IRAJA ABREU,9.33,CESAR HALUM,8.05,ANTONIO JORGE,3.08,FARLEI MEYER,1.17,MELQUE AIRES,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1º VOTO,TO-07558/2018,http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto,TO,TOCANTINS,1,S,0.0,,,VINCENTINHO ALVES,14.0,ATAIDES OLIVEIRA,12.93,EDUARDO GOMES,12.5,PAULO MOURAO,12.25,IRAJA ABREU,12.0,CESAR HALUM,10.75,ANTONIO JORGE,2.59,FARLEI MEYER,1.17,MELQUE AIRES,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2º VOTO,TO-07558/2018,http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto,TO,TOCANTINS,1,S,0.0,,,VINCENTINHO ALVES,11.0,ATAIDES OLIVEIRA,10.17,EDUARDO GOMES,11.92,PAULO MOURAO,9.97,IRAJA ABREU,9.25,CESAR HALUM,8.5,ANTONIO JORGE,2.42,MELQUE AIRES,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-07919/2016,https://www.folhacapital.com.br/portal/noticias/view/1166/paulo-hernandes-tem-61-contra-28-de-rosangela,TO,BOM JESUS DO TOCANTINS,1,P,,,,Paulo Hernandes,61.0,Rosângela,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-08107/2016,https://www.folhacapital.com.br/portal/noticias/view/1037/dr-tercio-lidera-corrida-eleitoral-em-lajeado,TO,LAJEADO,1,P,1.0,,,Tércio,44.0,Júnior Bandeira,39.0,Jayme da Natálya Brindes,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-08107/2016,https://www.folhacapital.com.br/portal/noticias/view/1037/dr-tercio-lidera-corrida-eleitoral-em-lajeado,TO,LAJEADO,1,P,0.0,,,Tércio,43.0,Júnior Bandeira,38.0,Jayme da Natálya Brindes,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1º VOTO,TO-08336/2018,http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes,TO,TOCANTINS,1,S,0.0,,,VINCENTINHO ALVES,16.67,ATAIDES OLIVEIRA,15.92,EDUARDO GOMES,14.0,CESAR HALUM,13.25,PAULO MOURAO,13.0,IRAJA ABREU,12.05,ANTONIO JORGE,2.0,FARLEI MEYER,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2º VOTO,TO-08336/2018,http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes,TO,TOCANTINS,1,S,0.0,,,VINCENTINHO ALVES,12.98,ATAIDES OLIVEIRA,13.92,EDUARDO GOMES,13.85,CESAR HALUM,11.58,PAULO MOURAO,11.0,IRAJA ABREU,11.5,ANTONIO JORGE,2.65,FARLEI MEYER,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1º VOTO,TO-08336/2018,http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes,TO,TOCANTINS,1,S,1.0,,,VINCENTINHO ALVES,15.83,ATAIDES OLIVEIRA,14.63,EDUARDO GOMES,13.5,CESAR HALUM,12.02,PAULO MOURAO,11.8,IRAJA ABREU,10.05,ANTONIO JORGE,2.25,FARLEI MEYER,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2º VOTO,TO-08336/2018,http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes,TO,TOCANTINS,1,S,1.0,,,VINCENTINHO ALVES,12.58,ATAIDES OLIVEIRA,14.91,EDUARDO GOMES,13.25,CESAR HALUM,11.47,PAULO MOURAO,11.05,IRAJA ABREU,11.25,ANTONIO JORGE,2.63,FARLEI MEYER,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pesquisa ""direcionada"" vs. Pesquisa ""estimulada"". Orientação do Oscar de deixar em branco.",TO-08336/2018,http://www.portalstylo.com.br/noticia-1508551946-terceira-rodada-coloca-amastha-em-segundo-com-36-04,TO,TOCANTINS,0,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-09475/2016,https://afnoticias.com.br/pesquisa-fieto-valderez-na-frente-com-237-olyntho-e-dimas-empatados-e-357-de-eleitores-indecisos/,TO,ARAGUAÍNA,1,P,,,,Ronaldo Dimas,29.0,Valderez,25.0,Olyntho Neto,13.0,Paulo Roberto,6.0,Ely do Pró-Vida,2.0,Charlles Pita,2,Prof. Mayst Maia,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-09673/2016,http://www.atitudeto.com.br/justica-eleitoral-suspende-divulgacao-de-pesquisa-eleitoral-em-gurupi/,TO,GURUPI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa suspensa. https://www.jmnoticia.com.br/wp-content/uploads/2016/09/decisao.47721-FolhaCapital.pdf,TO-09792/2016,https://pvmulher.com.br/pesquisa-aponta-crescimento-de-claudia-lelis-a-prefeitura-de-palmas/,TO,PALMAS,1,P,1.0,,,Amastha,27.0,Raul,22.0,Claudia,18.0,Aragão,8.0,Zé Roberto,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
